Timestamp,Transaction_Type,Wallet_Balance,Network_Congestion,Transaction_Fee,Transaction_Amount,Gas_Fee,Hash_Rate,Block_Time
1/1/2022 4:03,Buy,121744.5792,45.22923594,9.981912904,470.2209121,5.020094218,94.4231254,11.76805439
1/1/2022 4:04,Buy,122208.5521,48.43545727,9.508409032,469.0987031,5.125794989,96.46633111,5.960919829
1/1/2022 4:05,Sell,122537.0877,43.42453266,9.243035269,332.3996194,3.864090654,107.4295098,8.031581995
1/1/2022 4:06,Sell,123145.4361,52.87134038,11.67079516,615.2331565,6.884755575,108.4398891,9.624410156
1/1/2022 4:07,Buy,123747.6935,49.96446001,9.533634739,607.9618592,5.704396191,103.4297654,10.97387461
1/1/2022 4:08,Buy,124162.4621,48.94113013,10.19683013,418.6635741,3.894993754,81.26880338,9.786694653
1/1/2022 4:09,Buy,124514.0271,51.48822148,7.5020753,353.3575672,1.792552864,115.7096471,9.013571226
1/1/2022 4:10,Sell,125061.3929,53.60537963,9.737180928,552.1064876,4.74076047,113.1019652,11.19060062
1/1/2022 4:11,Buy,125499.1187,25.08343786,9.841155365,442.421203,4.695324827,100.9143683,12.32830353
1/1/2022 4:12,Buy,126007.1271,34.99812342,11.22802824,514.1953163,6.186976539,100.1025782,9.535411986
1/1/2022 4:13,Buy,126469.9145,54.15036884,10.502034,468.0671583,5.279711109,118.0144921,11.45785973
1/1/2022 4:14,Sell,127033.7176,58.20240635,9.218430429,569.1538751,5.350846407,109.4722427,4.84189851
1/1/2022 4:15,Buy,127598.7609,35.01517486,10.79969603,569.4749144,4.431576232,99.70705596,8.124981228
1/1/2022 4:16,Buy,128024.7041,62.50699061,7.543271611,427.4402622,1.497043476,97.07661324,9.357482126
1/1/2022 4:17,Sell,128381.5993,40.76035349,8.230677413,361.6636045,4.768370019,98.06462889,9.022867558
1/1/2022 4:18,Buy,128720.4777,40.3108011,6.127991365,341.7061603,2.827832616,111.7723205,10.66559643
1/1/2022 4:19,Sell,129276.3537,43.25297169,11.31363616,561.0379379,5.161914373,110.3999178,12.02750109
1/1/2022 4:20,Buy,129653.5251,40.37483395,8.659822306,381.1140742,3.94271471,83.86576989,11.01333805
1/1/2022 4:21,Sell,130099.7558,50.91977391,7.960753333,449.3183646,3.087623598,104.646424,8.755549056
1/1/2022 4:22,Sell,130536.0705,67.8882154,9.071449029,440.3685962,4.053903781,108.6412133,6.954463819
1/1/2022 4:23,Buy,131023.8429,46.81625181,12.58617702,494.7432704,6.970904654,84.93536834,11.11392824
1/1/2022 4:24,Buy,131326.6458,34.38372572,11.49376228,306.3720194,3.569107133,99.97035249,6.323646521
1/1/2022 4:25,Buy,131839.9756,57.80847551,10.60307846,518.8778597,5.548027753,82.22956394,11.30607457
1/1/2022 4:26,Sell,132388.4233,49.27476502,8.532950355,552.3891024,3.941396546,101.2949284,9.623101836
1/1/2022 4:27,Sell,132889.9335,57.23668931,11.92380659,508.8422087,7.332023982,79.16765498,7.648330024
1/1/2022 4:28,Sell,133355.5786,41.5191182,8.177999139,468.9113828,3.26631892,93.18254476,10.57451462
1/1/2022 4:29,Buy,133858.2988,54.33207005,11.33624478,509.7400166,7.019724922,93.88934086,9.994247795
1/1/2022 4:30,Buy,134394.9195,42.81569961,8.424302407,539.9046346,3.28399033,92.9115018,9.926805414
1/1/2022 4:31,Buy,134614.0274,44.9267409,8.562638338,222.7407244,3.632772682,114.5152802,9.831553407
1/1/2022 4:32,Buy,135301.0447,42.8449114,13.02506925,695.5912308,8.573966577,105.3551057,10.83904822
1/1/2022 4:33,Sell,135835.4884,51.92262629,8.821541968,539.0093323,4.565684201,96.0043114,11.84886804
1/1/2022 4:34,Sell,136265.4773,31.77416503,9.848199621,434.7591418,4.77017179,90.66922159,10.9932304
1/1/2022 4:35,Buy,136721.2255,34.58322413,9.570014478,460.9046625,5.156527197,97.61223683,12.02426638
1/1/2022 4:36,Sell,137265.9197,45.39098099,7.697678373,549.3741777,4.679947294,89.70887032,9.911720562
1/1/2022 4:37,Sell,137750.8745,45.40309014,7.897527417,488.3896061,3.43477845,109.7308,13.23691865
1/1/2022 4:38,Sell,138046.1545,52.10782754,6.547404887,296.9315532,1.651598189,119.96766,11.14221964
1/1/2022 4:39,Buy,138744.9983,29.48341427,11.37741001,706.4492861,7.605501081,110.531999,8.912611941
1/1/2022 4:40,Buy,139229.1398,65.19523289,10.69615525,488.9459343,4.80434374,103.3169035,7.812209887
1/1/2022 4:41,Buy,139825.7012,58.27001003,11.26092883,602.0172712,5.455871678,98.34371217,10.41159361
1/1/2022 4:42,Sell,140251.2215,46.05060852,11.06497885,430.7950152,5.274718163,95.94893711,7.386956954
1/1/2022 4:43,Sell,140897.8148,62.47461329,12.21337257,653.6377054,7.044444964,117.4528457,8.053248065
1/1/2022 4:44,Buy,141421.9183,63.62426564,10.34126019,528.6343689,4.530880963,94.24064392,10.47817416
1/1/2022 4:45,Sell,141978.395,29.02246148,9.093735297,560.8843834,4.407642315,115.6109856,8.784225107
1/1/2022 4:46,Buy,142369.3917,53.36730793,8.403817731,395.4746634,4.478008373,88.68460758,8.13336752
1/1/2022 4:47,Sell,142984.8327,63.49785744,11.54393929,621.114529,5.673561921,97.03768346,9.931049908
1/1/2022 4:48,Buy,143548.0254,48.85074553,11.83395428,568.9818165,5.789023027,82.85943407,10.1453558
1/1/2022 4:49,Sell,144170.3319,48.89307121,11.571566,630.184623,7.878145202,101.592342,9.58833195
1/1/2022 4:50,Buy,144602.6489,43.54702852,9.54515943,437.191244,4.87424068,87.36272378,9.244906162
1/1/2022 4:51,Buy,145050.8895,54.69545166,8.75344449,451.8972882,3.656705882,116.6504941,11.70928546
1/1/2022 4:52,Buy,145773.8166,50.96398954,14.08943899,730.3916698,7.464577888,104.1227227,10.6848547
1/1/2022 4:53,Sell,146164.8277,47.86786124,8.995863949,393.9984177,2.987339224,105.3739675,9.553147776
1/1/2022 4:54,Buy,146644.7601,63.95653954,12.23514162,486.4050299,6.472572455,102.8267845,14.92864387
1/1/2022 4:55,Buy,147252.874,45.2751854,9.887196353,613.6891363,5.575312613,89.07459186,10.38766347
1/1/2022 4:56,Sell,147757.3415,41.40594835,10.26746975,509.7724968,5.304995715,101.2411829,12.26401027
1/1/2022 4:57,Buy,148309.7461,68.76018712,10.70695909,558.295368,5.890686254,118.3708069,8.878037994
1/1/2022 4:58,Sell,148765.0414,48.65083172,9.159975843,460.0550971,4.759801439,100.0855493,7.274118106
1/1/2022 4:59,Buy,149298.6355,46.39562077,7.76190853,537.0055888,3.411506933,89.82983798,8.416486969
1/1/2022 5:00,Sell,149665.7358,54.93875845,9.107460894,369.3473148,2.247052084,81.47657343,9.463980433
1/1/2022 5:01,Sell,150325.3431,52.16517835,10.90461855,665.813068,6.205780404,92.8667301,9.006783581
1/1/2022 5:02,Buy,150808.3254,36.64388627,10.98906842,488.1835955,5.201267788,82.37771102,12.67277236
1/1/2022 5:03,Buy,151236.1255,61.78343158,9.515010225,431.9821796,4.182042582,108.3051737,9.759917756
1/1/2022 5:04,Buy,151798.0546,51.67027115,9.7501692,566.6383082,4.709235609,107.8116727,10.92293775
1/1/2022 5:05,Sell,152248.7918,49.54128537,7.251783847,453.9280213,3.190855893,91.24318173,9.907037688
1/1/2022 5:06,Buy,152612.1017,52.95970765,9.469178488,366.5741529,3.264183984,106.1398131,9.132891335
1/1/2022 5:07,Buy,152974.2452,41.45198677,8.024134978,365.3282494,3.18480645,94.23545347,10.07599203
1/1/2022 5:08,Sell,153537.4159,47.26654937,11.87080135,569.3773153,6.20660961,99.54385717,13.42810294
1/1/2022 5:09,Buy,154016.9444,54.30907259,10.66861897,484.0426562,4.5141081,103.7195555,8.464102817
1/1/2022 5:10,Buy,154498.1053,55.98134022,9.999904373,486.629844,5.469006097,95.56039991,11.5339809
1/1/2022 5:11,Buy,155100.3966,43.66230408,11.43419254,607.7743806,5.483094036,104.1820335,7.947985497
1/1/2022 5:12,Sell,155484.0968,51.15470104,8.962554358,387.3174191,3.617216522,83.1427195,9.080747115
1/1/2022 5:13,Buy,155907.1077,48.9632362,9.553891143,426.9322247,3.921275867,101.1747499,10.00716641
1/1/2022 5:14,Sell,156364.787,58.95579004,9.673893996,461.5120191,3.832753224,99.65047978,10.65275018
1/1/2022 5:15,Buy,156868.5027,53.47061972,14.09901037,509.4351589,5.719470246,79.53606864,12.96625726
1/1/2022 5:16,Sell,157360.1413,53.22362784,8.586293802,495.7828549,4.144232552,81.90309807,9.899834717
1/1/2022 5:17,Sell,157827.2611,56.7036407,6.913055069,471.3112808,4.191471298,81.40476394,8.312768787
1/1/2022 5:18,Sell,158316.2332,53.69524913,11.13375052,493.8373598,4.865253952,104.1430683,11.30008395
1/1/2022 5:19,Sell,158801.9074,37.0686424,8.42732779,489.2694724,3.595315068,101.2395963,9.271660382
1/1/2022 5:20,Buy,159225.9915,70.88159304,9.530187659,428.0395611,3.955460653,102.7395758,10.47736314
1/1/2022 5:21,Sell,159641.2165,46.83629936,7.248944149,418.7007011,3.475700652,86.73621507,9.767555121
1/1/2022 5:22,Sell,160163.7817,49.00366481,12.58593061,527.4516358,4.886362165,111.3897381,6.113086297
1/1/2022 5:23,Sell,160570.6411,49.58646548,10.29387058,410.9084917,4.049156914,109.8284122,11.01659837
1/1/2022 5:24,Buy,160951.8628,35.82492622,10.06650264,384.2644741,3.042731118,92.33036965,11.16673601
1/1/2022 5:25,Buy,161416.166,44.06960931,8.228586666,468.7707749,4.467631969,111.7606028,11.85320954
1/1/2022 5:26,Sell,161894.2483,54.45713136,9.896422305,484.2332984,6.151001736,97.49077603,13.60092552
1/1/2022 5:27,Buy,162612.6897,48.50387156,13.9625877,725.6723497,7.230924939,82.23794976,7.609792453
1/1/2022 5:28,Buy,163036.7791,48.31265211,8.315230592,429.5299724,5.440561897,83.67305234,11.03301489
1/1/2022 5:29,Buy,163624.8154,53.87408005,11.68254518,594.3260725,6.289755167,107.3372349,10.81858999
1/1/2022 5:30,Buy,164193.0129,41.41091052,12.22989957,574.7188334,6.521348944,98.95951189,9.161836014
1/1/2022 5:31,Buy,164571.0818,44.23102343,7.193354406,381.1055045,3.036596076,108.8122495,10.79421247
1/1/2022 5:32,Sell,165142.5289,67.1519726,10.79291926,577.3252977,5.878160142,99.11626875,10.99929391
1/1/2022 5:33,Buy,165520.1908,43.00383199,10.57947008,381.611936,3.950032282,102.6767089,7.56263234
1/1/2022 5:34,Sell,165752.5454,47.21474187,6.11207941,234.0827762,1.728202023,121.2352642,10.49244552
1/1/2022 5:35,Buy,166308.3939,39.73927002,10.70737951,560.6319524,4.7834912,113.9684909,8.164031388
1/1/2022 5:36,Sell,166631.051,63.12519118,8.806306095,324.4109417,1.753844029,95.67172731,8.696287
1/1/2022 5:37,Buy,167169.1974,52.76862549,12.76986429,545.0934462,6.947074099,103.7496872,6.45051037
1/1/2022 5:38,Sell,167597.4527,57.14370558,8.838302004,431.5989102,3.343586213,104.9444544,9.053278149
1/1/2022 5:39,Buy,168255.402,47.27321102,13.86952766,665.9550796,8.005771869,107.6139117,9.592858657
1/1/2022 5:40,Sell,168856.6519,49.42850369,10.32792488,606.8509399,5.601016226,100.7100881,11.09971373
1/1/2022 5:41,Sell,169307.6292,49.37121517,9.497781994,454.6614196,3.684120896,95.0646815,10.00179985
1/1/2022 5:42,Sell,169733.9108,42.26532685,9.56068443,431.2162389,4.934681529,99.96377183,6.915423698
1/1/2022 5:43,Buy,170109.3483,32.44510592,8.642641623,378.5922597,3.154730655,95.19712891,11.72429611
1/1/2022 5:44,Sell,170560.1285,63.22232476,11.78451547,455.9077368,5.127536287,116.8336728,9.762826753
1/1/2022 5:45,Buy,171027.7061,58.91834579,9.76843197,471.9644505,4.38683274,112.4072624,10.97674118
1/1/2022 5:46,Sell,171486.121,63.04130019,8.825739955,463.5306456,5.115730952,97.96384981,11.93187224
1/1/2022 5:47,Sell,171997.6029,36.36684303,11.1526013,515.6703855,4.188517791,104.2829226,12.8452095
1/1/2022 5:48,Sell,172549.0452,50.35397487,11.35184278,557.8521498,6.409872556,98.34540736,13.92245398
1/1/2022 5:49,Sell,173078.173,53.28603604,10.68182832,534.9654457,5.83762714,111.9324114,9.855522483
1/1/2022 5:50,Buy,173498.4424,56.15979404,7.624873201,423.5856076,3.316205386,110.4888052,10.62224889
1/1/2022 5:51,Buy,173848.4581,63.44965001,9.803436482,356.2208526,6.205144247,105.6861083,7.843277818
1/1/2022 5:52,Sell,174478.0066,49.77230827,12.27735731,636.4531848,6.904654875,108.7126427,12.12320034
1/1/2022 5:53,Sell,174902.4607,66.63906828,10.96407049,431.0550815,6.601017886,106.6057081,7.630225111
1/1/2022 5:54,Buy,175331.2834,30.77159943,10.3175993,434.77064,5.947974219,111.7406185,6.389496623
1/1/2022 5:55,Sell,175774.8745,55.12022926,6.66404587,447.8810688,4.289975907,105.3113137,11.66077201
1/1/2022 5:56,Buy,176087.8228,39.74820727,7.695289529,315.693045,2.744658695,101.5190053,8.95660695
1/1/2022 5:57,Buy,176535.9069,56.37236723,8.135272105,452.2025996,4.118566813,94.22774376,11.55521456
1/1/2022 5:58,Buy,176985.251,65.93039844,8.692762626,452.0344186,2.690315636,84.28249263,10.8161493
1/1/2022 5:59,Sell,177542.3623,43.59056191,9.548283822,562.0358298,4.924523179,99.72151619,6.739994698
1/1/2022 6:00,Sell,178106.2628,64.2171714,12.25219769,569.8457149,5.945223173,92.58944467,4.560641271
1/1/2022 6:01,Sell,178600.1101,50.65813507,10.30292339,500.3770889,6.52972845,100.6000907,7.806796506
1/1/2022 6:02,Buy,179188.1359,68.62544647,9.376694266,593.1848374,5.159076491,111.4048842,10.03298297
1/1/2022 6:03,Buy,179715.9104,56.78731622,11.13402455,533.9964984,6.222021583,101.7282468,7.556447331
1/1/2022 6:04,Buy,180210.6104,45.59053815,8.594588804,498.4317888,3.731724547,95.84998329,8.694477101
1/1/2022 6:05,Sell,180722.1286,51.39497927,7.50625384,516.0928168,4.574608143,91.46871375,7.082118539
1/1/2022 6:06,Sell,181198.7116,42.96941617,10.66542445,480.9346506,4.351705912,85.69864793,10.33975592
1/1/2022 6:07,Buy,181654.2497,57.33819109,9.434912166,460.5150486,4.976961567,113.3280534,10.18165185
1/1/2022 6:08,Sell,182122.2867,42.70854554,8.320517527,473.2266463,5.18957611,82.23308981,9.037214752
1/1/2022 6:09,Buy,182504.6513,46.21792732,9.411377917,387.1988669,4.834330413,90.65216974,12.7941306
1/1/2022 6:10,Sell,183026.6442,21.84544606,12.29409234,528.0441705,6.051278666,76.86798066,12.99543005
1/1/2022 6:11,Sell,183423.0818,41.37280528,7.230106544,400.6876389,4.250044604,96.83858424,11.13053441
1/1/2022 6:12,Sell,184001.0129,41.66685631,12.39027042,584.1631264,6.231996208,96.5771544,6.400457637
1/1/2022 6:13,Buy,184469.728,62.22246281,11.67306219,475.054142,6.339072111,95.95705579,7.790619706
1/1/2022 6:14,Buy,184970.1389,58.41199298,9.38447872,504.9494982,4.5385688,99.368701,10.81426066
1/1/2022 6:15,Sell,185513.254,53.50997113,10.93937022,549.3836776,6.268565095,91.78734926,8.74288484
1/1/2022 6:16,Buy,186073.7503,52.35918839,9.378290836,564.3314465,3.835170539,90.8634436,9.025817137
1/1/2022 6:17,Sell,186412.8472,59.16623287,9.395595372,342.9376591,3.840710834,118.1782641,11.79793479
1/1/2022 6:18,Buy,186887.847,50.06651,10.11475977,479.3096324,4.309846781,96.65937052,11.02174964
1/1/2022 6:19,Sell,187469.9822,65.72903278,9.89128809,588.0178912,5.882750095,109.0765862,12.62830887
1/1/2022 6:20,Buy,187795.8296,54.00354353,9.099287743,330.1894181,4.341980426,91.63228957,9.141581407
1/1/2022 6:21,Buy,188329.0057,45.08648081,10.99158547,538.7280475,5.551924285,116.1272859,12.75045084
1/1/2022 6:22,Buy,188599.8197,58.44533848,9.758787858,274.4435771,3.629623312,115.1418213,8.891737506
1/1/2022 6:23,Buy,188992.1177,50.2008027,12.00524826,397.7493156,5.451257972,102.3101868,12.99898298
1/1/2022 6:24,Sell,189490.5531,60.65425474,10.4483737,503.8630552,5.427724521,89.00468407,10.21166929
1/1/2022 6:25,Sell,189820.3672,63.98171053,12.62364396,334.3284898,4.514325962,100.8700139,8.278980506
1/1/2022 6:26,Buy,190218.1282,33.94405337,8.076352098,401.4489262,3.687928285,100.473045,6.737560985
1/1/2022 6:27,Sell,190567.4248,50.22853952,9.162135163,352.8164993,3.51995511,102.3962391,9.39705537
1/1/2022 6:28,Buy,191226.1127,58.41094275,11.48043035,664.8134932,6.125515516,90.21779384,9.487534604
1/1/2022 6:29,Sell,191736.3283,34.18182117,10.64849972,516.4227755,6.20720535,84.76999864,11.71532382
1/1/2022 6:30,Sell,192287.076,46.91216499,12.34167742,556.7290278,5.981381632,101.6236304,9.778818994
1/1/2022 6:31,Buy,192760.5384,42.16021241,10.12754974,477.7324899,4.270090438,99.89708684,9.135136043
1/1/2022 6:32,Buy,193220.394,58.24334338,11.98821532,464.6568251,4.801237085,100.0207502,12.15407495
1/1/2022 6:33,Buy,193554.3214,40.21726448,7.341139558,338.3525811,4.4250942,110.2680058,9.550346877
1/1/2022 6:34,Sell,194020.4688,48.70892336,9.527799402,470.8162637,4.668894646,85.24839517,8.847516368
1/1/2022 6:35,Buy,194441.03,38.33855198,8.068796098,423.8507788,3.289574977,110.1069372,11.14921783
1/1/2022 6:36,Buy,195020.8326,62.579156,11.3355004,585.7923924,5.98983568,92.5677246,9.020343562
1/1/2022 6:37,Sell,195630.7822,53.91216225,10.93273678,614.1101867,4.160536276,96.04777934,11.31760428
1/1/2022 6:38,Buy,196270.2047,48.17347861,12.44581358,646.6578716,7.23534936,91.74220637,8.806165776
1/1/2022 6:39,Buy,196850.0287,34.61195473,10.33746138,585.2551939,5.431224352,100.8961986,9.554081634
1/1/2022 6:40,Sell,197286.2313,50.68130416,8.238045772,440.1346063,3.932035327,80.94182125,10.30435395
1/1/2022 6:41,Sell,197669.8818,57.00677353,8.315959596,388.4103014,4.759798693,94.3191428,9.251747359
1/1/2022 6:42,Buy,198242.1466,50.29584042,7.969805374,576.6663182,4.401500304,94.84243455,9.973097061
1/1/2022 6:43,Buy,198770.4725,51.99251421,13.65070232,535.6292817,7.30339146,112.639302,11.63094394
1/1/2022 6:44,Buy,199090.8674,52.52645071,8.923193219,323.1461549,2.751219508,101.5069814,10.82120358
1/1/2022 6:45,Sell,199621.5834,31.85503852,9.932254338,535.5481793,4.832230849,106.9551831,10.9619397
1/1/2022 6:46,Buy,200196.1996,38.18323992,9.332947069,581.4519822,6.835744566,100.0593881,8.729139123
1/1/2022 6:47,Buy,200696.3246,40.08110736,11.32768951,505.8925589,5.767620862,89.51099629,11.70565954
1/1/2022 6:48,Sell,201170.553,56.09638744,10.5249778,481.4946329,7.266176048,109.0720487,11.33912468
1/1/2022 6:49,Buy,201585.807,52.01669106,9.657464294,419.2351512,3.981145529,91.54558658,12.00883838
1/1/2022 6:50,Buy,201937.7205,43.23729636,9.59735255,355.34653,3.433058662,94.73756659,8.547268336
1/1/2022 6:51,Buy,202513.4293,36.41082228,9.432148951,580.0297949,4.320981969,101.8209978,9.655082807
1/1/2022 6:52,Sell,202978.1591,57.35004601,10.38709957,469.0885555,4.358783278,109.4553879,11.2670678
1/1/2022 6:53,Sell,203450.7673,48.00659065,8.0628622,476.6533338,4.045102043,97.98615457,8.782369765
1/1/2022 6:54,Buy,204117.7555,23.11224997,9.738643027,673.2721187,6.283954174,115.1052473,9.54775506
1/1/2022 6:55,Sell,204682.2653,37.16375205,8.117733029,568.4501107,3.94031335,94.28521585,13.85161147
1/1/2022 6:56,Buy,205212.3163,69.5106836,11.38733464,537.0825001,7.031432561,106.6558929,13.90352202
1/1/2022 6:57,Sell,205722.7971,51.62215002,8.654312729,514.2061805,3.725458323,100.036163,12.4798811
1/1/2022 6:58,Buy,206371.0787,35.97653074,10.67304425,651.9994861,3.717792062,115.4667184,11.87717027
1/1/2022 6:59,Sell,207037.5065,64.09809449,10.23008834,671.9589307,5.531164886,102.1440601,7.961497701
1/1/2022 7:00,Sell,207625.1314,50.63093313,8.145222012,592.9505111,5.325665559,81.22687182,11.02512446
1/1/2022 7:01,Buy,208178.9211,60.9614026,9.016703614,558.2224591,4.432670528,110.8833521,9.28176681
1/1/2022 7:02,Buy,208465.4571,41.16657783,8.795048919,290.5396929,4.00370047,99.18451487,7.882856205
1/1/2022 7:03,Buy,208972.8434,68.70262132,10.01821624,512.3721914,4.985882736,94.46938089,8.981988323
1/1/2022 7:04,Buy,209454.9375,48.91010882,10.63205198,486.9893046,4.89527865,112.2296476,10.23133015
1/1/2022 7:05,Sell,209958.6285,46.94157102,10.51051138,509.3953229,5.704344994,96.68691364,8.905288851
1/1/2022 7:06,Buy,210546.704,42.91807935,11.25090281,594.3046087,6.229058614,105.9998674,8.898401149
1/1/2022 7:07,Sell,210769.4974,46.08856422,7.618998426,226.0322833,3.23889013,92.31616681,11.584083
1/1/2022 7:08,Buy,211209.245,42.91090365,7.085192488,443.0687947,3.321210393,91.63869873,10.28821297
1/1/2022 7:09,Sell,211731.513,69.07729299,9.754908045,526.9904355,4.722386254,118.1058176,10.46691616
1/1/2022 7:10,Sell,212179.6294,44.40119637,10.01758097,453.3154454,5.1991216,92.12967263,10.22374479
1/1/2022 7:11,Buy,212536.8902,59.99101743,5.180588874,358.3093887,1.048539425,94.15229064,8.648593713
1/1/2022 7:12,Sell,213119.2928,57.15008583,8.253918885,586.8963487,4.493779008,82.91679208,7.258856164
1/1/2022 7:13,Sell,213641.2021,46.13079731,13.49400937,527.6871906,5.777864138,116.2998224,10.62112942
1/1/2022 7:14,Buy,214040.543,40.28943414,9.404383892,402.889543,3.548646395,103.9799832,8.985926736
1/1/2022 7:15,Sell,214565.7738,49.32415282,11.28088993,531.4817205,6.250924755,102.3777963,5.978435463
1/1/2022 7:16,Sell,215141.3016,61.32961376,11.21835622,582.1585712,6.630766009,109.7513841,9.214865484
1/1/2022 7:17,Sell,215638.0237,56.52933789,10.50786842,500.5292646,3.807199766,86.70663431,7.815564117
1/1/2022 7:18,Sell,216211.8729,62.30449721,10.09481519,580.0564803,6.207221891,94.58953218,11.39730047
1/1/2022 7:19,Sell,216713.419,61.19004135,11.37084369,507.8260175,6.279958031,99.08562269,11.04325045
1/1/2022 7:20,Buy,217169.1439,40.99521026,9.600539978,460.4771017,4.752205419,84.51528949,10.99378629
1/1/2022 7:21,Sell,217550.3387,49.83041488,7.661930504,384.0579484,2.863114606,113.1142713,8.669916764
1/1/2022 7:22,Buy,218035.9522,65.38868336,9.915433833,491.4069233,5.793459175,99.8157095,11.46310316
1/1/2022 7:23,Sell,218549.5517,30.02570201,10.97846904,519.4292938,5.829717465,96.76711364,10.63929957
1/1/2022 7:24,Buy,219130.7166,49.68079086,11.31028318,587.5832762,6.418443545,102.3622549,9.180290923
1/1/2022 7:25,Buy,219613.605,52.23965758,7.902185361,488.4892532,5.600831425,92.47417716,9.093325136
1/1/2022 7:26,Sell,220156.8838,59.45508388,6.812570901,545.7415606,2.462802746,100.45113,11.78541631
1/1/2022 7:27,Sell,220555.5062,54.22923541,8.534301535,403.5387986,4.916325547,134.2753855,9.052791886
1/1/2022 7:28,Sell,220971.2178,38.24320004,12.38042255,421.7370844,6.025502655,106.0468203,10.60731295
1/1/2022 7:29,Sell,221454.8526,47.95148678,10.53450123,488.9610701,5.326249176,116.6831106,12.06791397
1/1/2022 7:30,Buy,221845.2517,59.56495485,10.15399701,394.5371536,4.138100533,96.44916878,13.81868525
1/1/2022 7:31,Buy,222420.7598,65.86133994,11.15638816,582.0247837,6.516686511,92.4843101,13.32774625
1/1/2022 7:32,Buy,222961.2715,57.91284007,11.83283047,546.3130329,5.801355803,103.0970359,11.80164553
1/1/2022 7:33,Sell,223483.2502,44.4916631,11.70152926,527.9095764,5.930877026,86.58295057,6.988177297
1/1/2022 7:34,Sell,224011.8002,43.28321998,8.872655838,533.8904125,5.340375125,76.93042235,8.621903141
1/1/2022 7:35,Sell,224707.6502,43.03172657,11.74844001,702.1043561,6.254338707,107.3159251,8.903825625
1/1/2022 7:36,Buy,225157.237,36.03844576,9.020165884,453.1135812,3.5268131,106.4133814,13.30629967
1/1/2022 7:37,Sell,225435.2925,44.39950087,6.063397512,279.8558714,1.800366986,108.3385122,8.601364118
1/1/2022 7:38,Sell,225951.3963,53.24677075,9.420140925,519.9300197,3.826257646,100.2816987,10.77233275
1/1/2022 7:39,Buy,226442.4542,64.07608806,7.942790908,494.9396459,3.881654448,119.783727,10.20173413
1/1/2022 7:40,Buy,226884.4586,49.20164545,11.61355377,448.2480957,6.243747085,99.12671813,8.129745581
1/1/2022 7:41,Sell,227281.8003,52.51528649,9.973013202,402.1170141,4.775265804,94.46035259,10.76364802
1/1/2022 7:42,Buy,227733.9456,54.90970577,10.99353392,456.0810478,3.935783088,69.93501285,10.79659217
1/1/2022 7:43,Buy,228247.2885,53.26337217,11.61540876,518.1338429,4.790945735,99.52834132,7.488450237
1/1/2022 7:44,Sell,228692.3971,64.77489052,8.947546574,449.7183299,4.60974083,108.3187779,12.44575489
1/1/2022 7:45,Buy,229426.8856,60.5073533,12.74001765,741.245368,6.75690865,100.068612,5.826979942
1/1/2022 7:46,Sell,229826.7281,44.97441548,10.94432156,403.9495618,4.107012476,111.2422173,8.818485694
1/1/2022 7:47,Sell,230242.4319,24.17253595,8.281798026,420.6882637,4.984486775,122.9488117,11.94394059
1/1/2022 7:48,Sell,230510.8942,36.03608089,7.648614235,271.137996,2.675637226,98.26649792,7.613484333
1/1/2022 7:49,Sell,231030.4552,53.93833901,9.862069066,525.1484415,5.587500158,112.3125356,10.70053184
1/1/2022 7:50,Buy,231324.9444,51.3241106,8.335839286,298.3593372,3.870084912,84.14147425,7.407279223
1/1/2022 7:51,Sell,231766.8106,56.09200979,8.938866942,446.0545367,4.188413611,110.313191,9.813951711
1/1/2022 7:52,Buy,232234.2344,43.5945576,10.92986095,472.4329465,5.009120065,100.6349048,5.372453774
1/1/2022 7:53,Buy,232659.2807,60.71023359,10.08280108,429.0272034,3.980894441,97.78609502,8.314856597
1/1/2022 7:54,Sell,233326.4576,59.77910711,13.11141458,673.8872677,6.710343808,98.3660108,6.914157106
1/1/2022 7:55,Buy,233920.2274,59.46539987,10.1978171,599.4394391,5.669664126,98.43696532,9.196472516
1/1/2022 7:56,Buy,234546.3508,40.91539805,11.5667753,631.9136876,5.790267023,96.91197091,9.169537208
1/1/2022 7:57,Buy,234953.8176,39.52131362,9.000015172,411.7581181,4.291293034,101.9867297,8.652671657
1/1/2022 7:58,Sell,235559.9819,48.66343638,12.04496867,612.8594065,6.69513938,98.25707866,11.59582639
1/1/2022 7:59,Sell,236103.9397,40.39876315,7.929329944,549.6000946,5.642305392,88.44207521,8.226240792
1/1/2022 8:00,Sell,236674.8102,47.75330481,11.60206745,577.1405949,6.270132907,104.1705389,11.26877335
1/1/2022 8:01,Sell,237272.4625,36.06670523,9.87275309,602.9438829,5.291507049,93.92132052,13.25855154
1/1/2022 8:02,Buy,237678.6987,66.80874093,9.197094021,409.1236754,2.887501562,110.4798661,10.2781283
1/1/2022 8:03,Sell,238131.2742,41.26716467,11.17959289,457.5682379,4.992725882,99.66173033,8.284659591
1/1/2022 8:04,Buy,238710.9833,45.68471699,12.43115432,586.2596011,6.550477403,101.2702395,7.50132297
1/1/2022 8:05,Sell,238943.0272,37.25987133,7.736162051,234.4380907,2.394238174,79.50768087,8.5804298
1/1/2022 8:06,Sell,239586.4986,54.32411022,13.25852844,651.3328083,7.861363863,87.43319872,11.40928544
1/1/2022 8:07,Buy,240135.351,61.80717392,10.92979713,555.3132064,6.460830862,109.3961439,10.31118147
